craftsman,category,equipmentLevel,craftLevel,equipmentName,materialName,quantity
武器職人,両手剣,Lv45,Lv100,覇王の大剣,黄金の飾り両手剣,1
武器職人,両手剣,Lv45,Lv100,覇王の大剣,マデュライト,10
武器職人,両手剣,Lv45,Lv100,覇王の大剣,ようせいのひだね,5
武器職人,両手剣,Lv60,Lv105,業炎の大剣,デモニウム鉱石,5
武器職人,両手剣,Lv60,Lv105,業炎の大剣,炎魔の焼け石,2
武器職人,両手剣,Lv60,Lv105,業炎の大剣,まじゅうのホネ,20
武器職人,両手剣,Lv60,Lv105,業炎の大剣,ホカホカストーン,20
武器職人,両手剣,Lv60,Lv105,業炎の大剣,ようせいのひだね,5
武器職人,両手剣,Lv65,Lv108,ベルセルクブレード,デモニウム鉱石,5
武器職人,両手剣,Lv65,Lv108,ベルセルクブレード,激震のキバ,1
武器職人,両手剣,Lv65,Lv108,ベルセルクブレード,幻獣のホネ,2
武器職人,両手剣,Lv65,Lv108,ベルセルクブレード,プラチナこうせき,10
武器職人,両手剣,Lv65,Lv108,ベルセルクブレード,ようせいのひだね,5
武器職人,両手剣,Lv65,Lv110,ダインスレイフ,デモニウム鉱石,5
武器職人,両手剣,Lv65,Lv110,ダインスレイフ,ナドラダイト鉱石,1
武器職人,両手剣,Lv65,Lv110,ダインスレイフ,よごれたほうたい,1
武器職人,両手剣,Lv65,Lv110,ダインスレイフ,小さなホネ,5
武器職人,両手剣,Lv65,Lv110,ダインスレイフ,ようせいのひだね,5
武器職人,両手剣,Lv65,Lv115,輝天の両手剣,フォレース鉱石,30
武器職人,両手剣,Lv65,Lv115,輝天の両手剣,激震のキバ,3
武器職人,両手剣,Lv65,Lv115,輝天の両手剣,ときのすいしょう,5
武器職人,両手剣,Lv65,Lv115,輝天の両手剣,黄金の飾り両手剣,1
武器職人,両手剣,Lv65,Lv115,輝天の両手剣,超ようせいのひだね,6
武器職人,両手剣,Lv70,Lv118,斬魔の緋大剣,フォレース鉱石,30
武器職人,両手剣,Lv70,Lv118,斬魔の緋大剣,火竜のキバ,3
武器職人,両手剣,Lv70,Lv118,斬魔の緋大剣,赤い宝石,20
武器職人,両手剣,Lv70,Lv118,斬魔の緋大剣,幻獣のホネ,10
武器職人,両手剣,Lv70,Lv118,斬魔の緋大剣,超ようせいのひだね,7
武器職人,両手剣,Lv70,Lv120,セーラスブレード,フォレース鉱石,30
武器職人,両手剣,Lv70,Lv120,セーラスブレード,幻獣のホネ,5
武器職人,両手剣,Lv70,Lv120,セーラスブレード,デモニウム鉱石,5
武器職人,両手剣,Lv70,Lv120,セーラスブレード,黄金の飾り両手剣,1
武器職人,両手剣,Lv70,Lv120,セーラスブレード,超ようせいのひだね,8
武器職人,両手剣,Lv75,Lv125,紫電の轟剣,ゼーラズマ鉱石,30
武器職人,両手剣,Lv75,Lv125,紫電の轟剣,人魚の涙,3
武器職人,両手剣,Lv75,Lv125,紫電の轟剣,ウェナールシェル,30
武器職人,両手剣,Lv75,Lv125,紫電の轟剣,大きな化石,5
武器職人,両手剣,Lv75,Lv125,紫電の轟剣,超ようせいのひだね,8
武器職人,両手剣,Lv75,Lv130,獅子の大剣,ゼーラズマ鉱石,30
武器職人,両手剣,Lv75,Lv130,獅子の大剣,激震のキバ,3
武器職人,両手剣,Lv75,Lv130,獅子の大剣,まじゅうのツノ,6
武器職人,両手剣,Lv75,Lv130,獅子の大剣,げんませき,6
武器職人,両手剣,Lv75,Lv130,獅子の大剣,超ようせいのひだね,8
武器職人,両手剣,Lv75,Lv132,ネビュラスブレード,ゼーラズマ鉱石,30
武器職人,両手剣,Lv75,Lv132,ネビュラスブレード,フォレース鉱石,4
武器職人,両手剣,Lv75,Lv132,ネビュラスブレード,ドラゴンのツノ,7
武器職人,両手剣,Lv75,Lv132,ネビュラスブレード,ほしのカケラ,20
武器職人,両手剣,Lv75,Lv132,ネビュラスブレード,超ようせいのひだね,9
武器職人,斧,Lv13,Lv21,バトルアックス,ぎんのこうせき,1
武器職人,斧,Lv13,Lv21,バトルアックス,どうのこうせき,1
武器職人,斧,Lv16,Lv28,カルサドラアックス,ぎんのこうせき,1
武器職人,斧,Lv16,Lv28,カルサドラアックス,ようがんのカケラ,1
武器職人,斧,Lv16,Lv28,カルサドラアックス,グリーンアイ,1
武器職人,斧,Lv18,Lv35,ムーンアックス,ぎんのこうせき,1
武器職人,斧,Lv18,Lv35,ムーンアックス,どうのこうせき,1
武器職人,斧,Lv18,Lv35,ムーンアックス,イエローアイ,1
武器職人,斧,Lv21,Lv35,たつじんのオノ,ぎんのこうせき,1
武器職人,斧,Lv21,Lv35,たつじんのオノ,どうのこうせき,1
武器職人,斧,Lv21,Lv35,たつじんのオノ,するどい爪,1
武器職人,斧,Lv24,Lv35,キングアックス,ぎんのこうせき,1
武器職人,斧,Lv24,Lv35,キングアックス,けものの皮,1
武器職人,斧,Lv24,Lv35,キングアックス,どうのこうせき,1
武器職人,斧,Lv26,Lv42,エクリプスアックス,プラチナこうせき,4
武器職人,斧,Lv26,Lv42,エクリプスアックス,ブラックパール,1
武器職人,斧,Lv26,Lv42,エクリプスアックス,よるのとばり,1
武器職人,斧,Lv26,Lv42,エクリプスアックス,ようせいのひだね,4
武器職人,斧,Lv28,Lv42,シャーマンアックス,プラチナこうせき,6
武器職人,斧,Lv28,Lv42,シャーマンアックス,せいれいせき,1
武器職人,斧,Lv28,Lv42,シャーマンアックス,パープルアイ,1
武器職人,斧,Lv28,Lv42,シャーマンアックス,ようせいのひだね,6
武器職人,斧,Lv30,Lv42,ふぶきのオノ,プラチナこうせき,8
武器職人,斧,Lv30,Lv42,ふぶきのオノ,氷の樹木,3
武器職人,斧,Lv30,Lv42,ふぶきのオノ,ブルーアイ,1
武器職人,斧,Lv30,Lv42,ふぶきのオノ,ようせいのひだね,8
武器職人,斧,Lv30,Lv50,カイザーアックス,プラチナこうせき,10
武器職人,斧,Lv30,Lv50,カイザーアックス,げんませき,1
武器職人,斧,Lv30,Lv50,カイザーアックス,グリーンオーブ,1
武器職人,斧,Lv30,Lv50,カイザーアックス,ようせいのひだね,10
武器職人,斧,Lv33,Lv50,デストロイヤー,プラチナこうせき,12
武器職人,斧,Lv33,Lv50,デストロイヤー,レッドベリー,30
武器職人,斧,Lv33,Lv50,デストロイヤー,イエローオーブ,1
武器職人,斧,Lv33,Lv50,デストロイヤー,ようせいのひだね,10
武器職人,斧,Lv33,Lv60,はしゃのオノ,げんませき,1
武器職人,斧,Lv33,Lv60,はしゃのオノ,大きなホネ,5
武器職人,斧,Lv33,Lv60,はしゃのオノ,パープルオーブ,1
武器職人,斧,Lv33,Lv60,はしゃのオノ,ようせいのひだね,12
武器職人,斧,Lv34,Lv60,グレートアックス,ほしのカケラ,15
武器職人,斧,Lv34,Lv60,グレートアックス,小さなうろこ,30
武器職人,斧,Lv34,Lv60,グレートアックス,ブルーオーブ,1
武器職人,斧,Lv34,Lv60,グレートアックス,ようせいのひだね,12
武器職人,斧,Lv35,Lv65,ふんさいのおおなた,ぶどうエキス,4
武器職人,斧,Lv35,Lv65,ふんさいのおおなた,大きなこうら,10
武器職人,斧,Lv35,Lv65,ふんさいのおおなた,大きな化石,10
武器職人,斧,Lv35,Lv65,ふんさいのおおなた,グリーンオーブ,1
武器職人,斧,Lv35,Lv65,ふんさいのおおなた,ようせいのひだね,10
武器職人,斧,Lv36,Lv70,聖王のオノ,マデュライト,5
武器職人,斧,Lv36,Lv70,聖王のオノ,黄金の飾りオノ,1
武器職人,斧,Lv36,Lv70,聖王のオノ,大きな化石,5
武器職人,斧,Lv36,Lv70,聖王のオノ,虹色のオーブ,1
武器職人,斧,Lv36,Lv70,聖王のオノ,ようせいのひだね,5
武器職人,斧,Lv37,Lv75,アポロンのオノ,マデュライト,10
武器職人,斧,Lv37,Lv75,アポロンのオノ,ようがんのカケラ,20
武器職人,斧,Lv37,Lv75,アポロンのオノ,ひかりの石,20
武器職人,斧,Lv37,Lv75,アポロンのオノ,虹色のオーブ,1
武器職人,斧,Lv37,Lv75,アポロンのオノ,ようせいのひだね,10
武器職人,斧,Lv38,Lv80,デュークアックス,マデュライト,15
武器職人,斧,Lv38,Lv80,デュークアックス,ヘビーメタル,5
武器職人,斧,Lv38,Lv80,デュークアックス,大きな化石,20
武器職人,斧,Lv38,Lv80,デュークアックス,虹色のオーブ,1
武器職人,斧,Lv38,Lv80,デュークアックス,ようせいのひだね,10
武器職人,斧,Lv39,Lv80,ヴァランガアックス,マデュライト,15
武器職人,斧,Lv39,Lv80,ヴァランガアックス,サバンナの水,30
武器職人,斧,Lv39,Lv80,ヴァランガアックス,氷のけっしょう,30
武器職人,斧,Lv39,Lv80,ヴァランガアックス,虹色のオーブ,1
武器職人,斧,Lv39,Lv80,ヴァランガアックス,ようせいのひだね,10
武器職人,斧,Lv40,Lv85,グローリーアックス,ナドラダイト鉱石,3
武器職人,斧,Lv40,Lv85,グローリーアックス,ひかりの石,10
武器職人,斧,Lv40,Lv85,グローリーアックス,黄金の飾りオノ,1
武器職人,斧,Lv40,Lv85,グローリーアックス,虹色のオーブ,1
武器職人,斧,Lv40,Lv85,グローリーアックス,ようせいのひだね,5
武器職人,斧,Lv41,Lv90,イビルアックス,ナドラダイト鉱石,5
武器職人,斧,Lv41,Lv90,イビルアックス,どくどくヘドロ,30
武器職人,斧,Lv41,Lv90,イビルアックス,暗黒の樹木,30
武器職人,斧,Lv41,Lv90,イビルアックス,レッドアイ,10
武器職人,斧,Lv41,Lv90,イビルアックス,ようせいのひだね,5
武器職人,斧,Lv42,Lv93,ヘカトンケイル,ナドラダイト鉱石,5
武器職人,斧,Lv42,Lv93,ヘカトンケイル,幻獣のホネ,1
武器職人,斧,Lv42,Lv93,ヘカトンケイル,青い宝石,10
武器職人,斧,Lv42,Lv93,ヘカトンケイル,ゴールドストーン,5
武器職人,斧,Lv42,Lv93,ヘカトンケイル,ようせいのひだね,5
武器職人,斧,Lv43,Lv96,ガイアのオノ,アステライト鉱石,5
武器職人,斧,Lv43,Lv96,ガイアのオノ,大地の羽毛,1
武器職人,斧,Lv43,Lv96,ガイアのオノ,ヘビーメタル,10
武器職人,斧,Lv43,Lv96,ガイアのオノ,まりょくの土,30
武器職人,斧,Lv43,Lv96,ガイアのオノ,ようせいのひだね,5
武器職人,斧,Lv44,Lv99,神域のオノ,アステライト鉱石,5
武器職人,斧,Lv44,Lv99,神域のオノ,ひかりの石,30
武器職人,斧,Lv44,Lv99,神域のオノ,ゴールドストーン,10
武器職人,斧,Lv44,Lv99,神域のオノ,ブルーアイ,20
武器職人,斧,Lv44,Lv99,神域のオノ,ようせいのひだね,5
武器職人,斧,Lv45,Lv100,ボルテージアックス,アステライト鉱石,10
武器職人,斧,Lv45,Lv100,ボルテージアックス,炎魔の焼け石,1
武器職人,斧,Lv45,Lv100,ボルテージアックス,幻獣のホネ,5
武器職人,斧,Lv45,Lv100,ボルテージアックス,ぎんのこうせき,10
武器職人,斧,Lv45,Lv100,ボルテージアックス,ようせいのひだね,5
武器職人,斧,Lv60,Lv105,戦乱のオノ,デモニウム鉱石,5
武器職人,斧,Lv60,Lv105,戦乱のオノ,烈風石,1
武器職人,斧,Lv60,Lv105,戦乱のオノ,黄金の飾りオノ,1
武器職人,斧,Lv60,Lv105,戦乱のオノ,ひかりの石,10
武器職人,斧,Lv60,Lv105,戦乱のオノ,ようせいのひだね,5
武器職人,斧,Lv65,Lv108,破天の麗斧,デモニウム鉱石,5
武器職人,斧,Lv65,Lv108,破天の麗斧,炎魔の焼け石,2
武器職人,斧,Lv65,Lv108,破天の麗斧,幻獣の骨,2
武器職人,斧,Lv65,Lv108,破天の麗斧,ぎんのこうせき,10
武器職人,斧,Lv65,Lv108,破天の麗斧,ようせいのひだね,5
武器職人,斧,Lv65,Lv110,エキサイトアクス,デモニウム鉱石,5
武器職人,斧,Lv65,Lv110,エキサイトアクス,幻獣の骨,1
武器職人,斧,Lv65,Lv110,エキサイトアクス,大きな化石,1
武器職人,斧,Lv65,Lv110,エキサイトアクス,つけもの石,5
武器職人,斧,Lv65,Lv110,エキサイトアクス,ようせいのひだね,5
武器職人,斧,Lv65,Lv115,輝天のオノ,フォレース鉱石,30
武器職人,斧,Lv65,Lv115,輝天のオノ,激震のキバ,3
武器職人,斧,Lv65,Lv115,輝天のオノ,黄金の飾りオノ,1
武器職人,斧,Lv65,Lv115,輝天のオノ,いやしそう,30
武器職人,斧,Lv65,Lv115,輝天のオノ,超ようせいのひだね,6
武器職人,斧,Lv70,Lv118,翼神のオノ,フォレース鉱石,30
武器職人,斧,Lv70,Lv118,翼神のオノ,大地の羽毛,5
武器職人,斧,Lv70,Lv118,翼神のオノ,かぜきりのはね,5
武器職人,斧,Lv70,Lv118,翼神のオノ,黄金の飾りオノ,1
武器職人,斧,Lv70,Lv118,翼神のオノ,超ようせいのひだね,7
武器職人,斧,Lv70,Lv120,セーラスアックス,フォレース鉱石,30
武器職人,斧,Lv70,Lv120,セーラスアックス,げんませき,5
武器職人,斧,Lv70,Lv120,セーラスアックス,メタルのカケラ,5
武器職人,斧,Lv70,Lv120,セーラスアックス,黄金の飾りオノ,1
武器職人,斧,Lv70,Lv120,セーラスアックス,超ようせいのひだね,8
武器職人,斧,Lv75,Lv125,残月の玉斧,ゼーラズマ鉱石,30
武器職人,斧,Lv75,Lv125,残月の玉斧,烈風石,3
武器職人,斧,Lv75,Lv125,残月の玉斧,つきのめぐみ,30
武器職人,斧,Lv75,Lv125,残月の玉斧,こんじきの雲,5
武器職人,斧,Lv75,Lv125,残月の玉斧,超ようせいのひだね,8
武器職人,斧,Lv75,Lv130,一刀星断,ゼーラズマ鉱石,30
武器職人,斧,Lv75,Lv130,一刀星断,せいれいせき,6
武器職人,斧,Lv75,Lv130,一刀星断,こんじきの雲,5
武器職人,斧,Lv75,Lv130,一刀星断,ドラゴンのホネ,20
武器職人,斧,Lv75,Lv130,一刀星断,超ようせいのひだね,8
武器職人,斧,Lv75,Lv132,セレーネアックス,ゼーラズマ鉱石,30
武器職人,斧,Lv75,Lv132,セレーネアックス,おぼろ水晶,4
武器職人,斧,Lv75,Lv132,セレーネアックス,竜の涙,4
武器職人,斧,Lv75,Lv132,セレーネアックス,黄金の飾りオノ,2
武器職人,斧,Lv75,Lv132,セレーネアックス,超ようせいのひだね,9
武器職人,短剣,Lv12,Lv21,どくばり,ぎんのこうせき,1
武器職人,短剣,Lv12,Lv21,どくばり,どくどくヘドロ,1
武器職人,短剣,Lv16,Lv28,イーグルダガー,ぎんのこうせき,1
武器職人,短剣,Lv16,Lv28,イーグルダガー,てっこうせき,1
武器職人,短剣,Lv16,Lv28,イーグルダガー,するどい爪,1
武器職人,短剣,Lv17,Lv35,よるのパピヨン,ぎんのこうせき,1
武器職人,短剣,Lv17,Lv35,よるのパピヨン,ちょうのはね,1
武器職人,短剣,Lv17,Lv35,よるのパピヨン,こうもりのはね,1
武器職人,短剣,Lv20,Lv35,ソードブレイカー,ぎんのこうせき,1
武器職人,短剣,Lv20,Lv35,ソードブレイカー,てっこうせき,1
武器職人,短剣,Lv20,Lv35,ソードブレイカー,するどい爪,1
武器職人,短剣,Lv23,Lv35,キラーピアス,ぎんのこうせき,1
武器職人,短剣,Lv23,Lv35,キラーピアス,ひかりの石,1
武器職人,短剣,Lv23,Lv35,キラーピアス,てっこうせき,1
武器職人,短剣,Lv25,Lv42,こおりのやいば,プラチナこうせき,4
武器職人,短剣,Lv25,Lv42,こおりのやいば,氷のけっしょう,3
武器職人,短剣,Lv25,Lv42,こおりのやいば,青い宝石,1
武器職人,短剣,Lv25,Lv42,こおりのやいば,ようせいのひだね,4
武器職人,短剣,Lv27,Lv42,グラディウス,プラチナこうせき,6
武器職人,短剣,Lv27,Lv42,グラディウス,赤いサンゴ,3
武器職人,短剣,Lv27,Lv42,グラディウス,イエローアイ,1
武器職人,短剣,Lv27,Lv42,グラディウス,ようせいのひだね,6
武器職人,短剣,Lv29,Lv42,ブラッドピック,プラチナこうせき,6
武器職人,短剣,Lv29,Lv42,ブラッドピック,ドラゴンのツノ,1
武器職人,短剣,Lv29,Lv42,ブラッドピック,レッドアイ,1
武器職人,短剣,Lv29,Lv42,ブラッドピック,ようせいのひだね,8
武器職人,短剣,Lv30,Lv50,王家のナイフ,プラチナこうせき,10
武器職人,短剣,Lv30,Lv50,王家のナイフ,うるわしキノコ,30
武器職人,短剣,Lv30,Lv50,王家のナイフ,レッドオーブ,1
武器職人,短剣,Lv30,Lv50,王家のナイフ,ようせいのひだね,10
武器職人,短剣,Lv30,Lv50,サラマンダー,プラチナこうせき,12
武器職人,短剣,Lv30,Lv50,サラマンダー,ホカホカストーン,30
武器職人,短剣,Lv30,Lv50,サラマンダー,レッドオーブ,1
武器職人,短剣,Lv30,Lv50,サラマンダー,ようせいのひだね,10
武器職人,短剣,Lv33,Lv60,ファルコンダガー,プラチナこうせき,15
武器職人,短剣,Lv33,Lv60,ファルコンダガー,かぜきりのはね,3
武器職人,短剣,Lv33,Lv60,ファルコンダガー,ブルーオーブ,1
武器職人,短剣,Lv33,Lv60,ファルコンダガー,ようせいのひだね,12
武器職人,短剣,Lv34,Lv60,こがらしのダガー,氷のけっしょう,15
武器職人,短剣,Lv34,Lv60,こがらしのダガー,するどい爪,25
武器職人,短剣,Lv34,Lv60,こがらしのダガー,イエローオーブ,1
武器職人,短剣,Lv34,Lv60,こがらしのダガー,ようせいのひだね,12
武器職人,短剣,Lv35,Lv65,サウザンドダガー,かがみ石,20
武器職人,短剣,Lv35,Lv65,サウザンドダガー,かぜきりのはね,1
武器職人,短剣,Lv35,Lv65,サウザンドダガー,するどい爪,20
武器職人,短剣,Lv35,Lv65,サウザンドダガー,グリーンオーブ,1
武器職人,短剣,Lv35,Lv65,サウザンドダガー,ようせいのひだね,10
武器職人,短剣,Lv36,Lv70,聖王のナイフ,マデュライト,5
武器職人,短剣,Lv36,Lv70,聖王のナイフ,黄金の飾り短剣,1
武器職人,短剣,Lv36,Lv70,聖王のナイフ,かぜきりのはね,1
武器職人,短剣,Lv36,Lv70,聖王のナイフ,虹色のオーブ,1
武器職人,短剣,Lv36,Lv70,聖王のナイフ,ようせいのひだね,5
武器職人,短剣,Lv37,Lv75,ライトニングダガー,マデュライト,10
武器職人,短剣,Lv37,Lv75,ライトニングダガー,大きな貝がら,10
武器職人,短剣,Lv37,Lv75,ライトニングダガー,いかずちのたま,1
武器職人,短剣,Lv37,Lv75,ライトニングダガー,虹色のオーブ,1
武器職人,短剣,Lv37,Lv75,ライトニングダガー,ようせいのひだね,10
武器職人,短剣,Lv38,Lv80,ポイズンスケイル,どくどくヘドロ,30
武器職人,短剣,Lv38,Lv80,ポイズンスケイル,幻獣のホネ,3
武器職人,短剣,Lv38,Lv80,ポイズンスケイル,大きなうろこ,10
武器職人,短剣,Lv38,Lv80,ポイズンスケイル,虹色のオーブ,1
武器職人,短剣,Lv38,Lv80,ポイズンスケイル,ようせいのひだね,10
武器職人,短剣,Lv39,Lv80,クリスタルエッジ,マデュライト,15
武器職人,短剣,Lv39,Lv80,クリスタルエッジ,みがきずな,30
武器職人,短剣,Lv39,Lv80,クリスタルエッジ,ときのすいしょう,3
武器職人,短剣,Lv39,Lv80,クリスタルエッジ,虹色のオーブ,1
武器職人,短剣,Lv39,Lv80,クリスタルエッジ,ようせいのひだね,10
武器職人,短剣,Lv40,Lv85,エンシェントククリ,ナドラダイト鉱石,3
武器職人,短剣,Lv40,Lv85,エンシェントククリ,するどい爪,30
武器職人,短剣,Lv40,Lv85,エンシェントククリ,いかずちのたま,5
武器職人,短剣,Lv40,Lv85,エンシェントククリ,虹色のオーブ,1
武器職人,短剣,Lv40,Lv85,エンシェントククリ,ようせいのひだね,5
武器職人,短剣,Lv41,Lv90,天河のジャンビーヤ,ナドラダイト鉱石,5
武器職人,短剣,Lv41,Lv90,天河のジャンビーヤ,ひかりの石,30
武器職人,短剣,Lv41,Lv90,天河のジャンビーヤ,どくどくヘドロ,30
武器職人,短剣,Lv41,Lv90,天河のジャンビーヤ,どくがのこな,10
武器職人,短剣,Lv41,Lv90,天河のジャンビーヤ,ようせいのひだね,5
武器職人,短剣,Lv42,Lv93,トールナイフ,ナドラダイト鉱石,5
武器職人,短剣,Lv42,Lv93,トールナイフ,いかずちのたま,10
武器職人,短剣,Lv42,Lv93,トールナイフ,せいれいせき,1
武器職人,短剣,Lv42,Lv93,トールナイフ,どうのこうせき,30
武器職人,短剣,Lv42,Lv93,トールナイフ,ようせいのひだね,5
武器職人,短剣,Lv43,Lv96,ガテリアの宝剣,アステライト鉱石,5
武器職人,短剣,Lv43,Lv96,ガテリアの宝剣,ドワチャカオイル,1
武器職人,短剣,Lv43,Lv96,ガテリアの宝剣,スライムおしゃれ花,20
武器職人,短剣,Lv43,Lv96,ガテリアの宝剣,黄金の飾り短剣,1
武器職人,短剣,Lv43,Lv96,ガテリアの宝剣,ようせいのひだね,5
武器職人,短剣,Lv43,Lv99,神域の短剣,アステライト鉱石,5
武器職人,短剣,Lv43,Lv99,神域の短剣,幻獣のホネ,2
武器職人,短剣,Lv43,Lv99,神域の短剣,プラチナこうせき,15
武器職人,短剣,Lv43,Lv99,神域の短剣,ぎんのこうせき,25
武器職人,短剣,Lv43,Lv99,神域の短剣,ようせいのひだね,5
武器職人,短剣,Lv45,Lv100,グラフィアス,アステライト鉱石,10
武器職人,短剣,Lv45,Lv100,グラフィアス,プクランサフラン,1
武器職人,短剣,Lv45,Lv100,グラフィアス,黄金の飾り短剣,1
武器職人,短剣,Lv45,Lv100,グラフィアス,パープルアイ,30
武器職人,短剣,Lv45,Lv100,グラフィアス,ようせいのひだね,5
武器職人,短剣,Lv60,Lv105,クレセントダガー,デモニウム鉱石,5
武器職人,短剣,Lv60,Lv105,クレセントダガー,宵闇のジェル,1
武器職人,短剣,Lv60,Lv105,クレセントダガー,げんませき,10
武器職人,短剣,Lv60,Lv105,クレセントダガー,するどいキバ,10
武器職人,短剣,Lv60,Lv105,クレセントダガー,ようせいのひだね,5
武器職人,短剣,Lv65,Lv108,ワイルドファング,デモニウム鉱石,5
武器職人,短剣,Lv65,Lv108,ワイルドファング,激震のキバ,1
武器職人,短剣,Lv65,Lv108,ワイルドファング,幻獣のホネ,2
武器職人,短剣,Lv65,Lv108,ワイルドファング,するどいキバ,10
武器職人,短剣,Lv65,Lv108,ワイルドファング,ようせいのひだね,5
武器職人,短剣,Lv65,Lv110,ファントムダガー,デモニウム鉱石,5
武器職人,短剣,Lv65,Lv110,ファントムダガー,宵闇のジェル,1
武器職人,短剣,Lv65,Lv110,ファントムダガー,どくがのこな,1
武器職人,短剣,Lv65,Lv110,ファントムダガー,つけもの石,5
武器職人,短剣,Lv65,Lv115,輝天のナイフ,フォレース鉱石,30
武器職人,短剣,Lv65,Lv115,輝天のナイフ,純白の結晶,3
武器職人,短剣,Lv65,Lv115,輝天のナイフ,幻獣のホネ,5
武器職人,短剣,Lv65,Lv115,輝天のナイフ,デモニウム鉱石,5
武器職人,短剣,Lv65,Lv115,輝天のナイフ,超ようせいのひだね,6
武器職人,短剣,Lv70,Lv118,エレガントポイズン,フォレース鉱石,30
武器職人,短剣,Lv70,Lv118,エレガントポイズン,宵闇のジェル,3
武器職人,短剣,Lv70,Lv118,エレガントポイズン,どくがのこな,10
武器職人,短剣,Lv70,Lv118,エレガントポイズン,黄金の飾り短剣,1
武器職人,短剣,Lv70,Lv118,エレガントポイズン,超ようせいのひだね,7
武器職人,短剣,Lv70,Lv120,セーラスダガー,フォレース鉱石,30
武器職人,短剣,Lv70,Lv120,セーラスダガー,暗夜の魔石,5
武器職人,短剣,Lv70,Lv120,セーラスダガー,つきのめぐみ,10
武器職人,短剣,Lv70,Lv120,セーラスダガー,黄金の飾り短剣,1
武器職人,短剣,Lv70,Lv120,セーラスダガー,超ようせいのひだね,8
武器職人,短剣,Lv75,Lv125,ヴェーレダガー,ゼーラズマ鉱石,30
武器職人,短剣,Lv75,Lv125,ヴェーレダガー,人魚の涙,3
武器職人,短剣,Lv75,Lv125,ヴェーレダガー,かがみ石,20
武器職人,短剣,Lv75,Lv125,ヴェーレダガー,ナドラダイト鉱石,5
武器職人,短剣,Lv75,Lv125,ヴェーレダガー,超ようせいのひだね,8
武器職人,短剣,Lv75,Lv130,晴蒼の短剣,ゼーラズマ鉱石,30
武器職人,短剣,Lv75,Lv130,晴蒼の短剣,トガリアのしずく,3
武器職人,短剣,Lv75,Lv130,晴蒼の短剣,幻獣のホネ,6
武器職人,短剣,Lv75,Lv130,晴蒼の短剣,大きなうろこ,20
武器職人,短剣,Lv75,Lv130,晴蒼の短剣,超ようせいのひだね,8
武器職人,短剣,Lv75,Lv132,影星の短刀,ゼーラズマ鉱石,30
武器職人,短剣,Lv75,Lv132,影星の短刀,宵闇のジェル,4
武器職人,短剣,Lv75,Lv132,影星の短刀,呪力のモト,6
武器職人,短剣,Lv75,Lv132,影星の短刀,まじゅうのツノ,4
武器職人,短剣,Lv75,Lv132,影星の短刀,超ようせいのひだね,9
武器職人,爪,Lv12,Lv21,こあくまネイル,ぎんのこうせき,1
武器職人,爪,Lv12,Lv21,こあくまネイル,ちょうのはね,1
武器職人,爪,Lv16,Lv28,黒ヒョウのツメ,ぎんのこうせき,1
武器職人,爪,Lv16,Lv28,黒ヒョウのツメ,するどい爪,1
武器職人,爪,Lv16,Lv28,黒ヒョウのツメ,ネコずな,1
武器職人,爪,Lv17,Lv35,はやぶさのツメ,ぎんのこうせき,1
武器職人,爪,Lv17,Lv35,はやぶさのツメ,しおかぜ草,1
武器職人,爪,Lv17,Lv35,はやぶさのツメ,するどい爪,1
武器職人,爪,Lv20,Lv35,ほのおのツメ,ぎんのこうせき,1
武器職人,爪,Lv20,Lv35,ほのおのツメ,ようがんのカケラ,1
武器職人,爪,Lv20,Lv35,ほのおのツメ,ホカホカストーン,1
武器職人,爪,Lv23,Lv35,こおりのツメ,ぎんのこうせき,1
武器職人,爪,Lv23,Lv35,こおりのツメ,氷のけっしょう,1
武器職人,爪,Lv23,Lv35,こおりのツメ,氷の樹木,1
武器職人,爪,Lv25,Lv42,プラチナクロー,プラチナこうせき,4
武器職人,爪,Lv25,Lv42,プラチナクロー,黄色の宝石,1
武器職人,爪,Lv25,Lv42,プラチナクロー,ヘビーメタル,1
武器職人,爪,Lv25,Lv42,プラチナクロー,ようせいのひだね,4
武器職人,爪,Lv27,Lv42,あくまのツメ,プラチナこうせき,6
武器職人,爪,Lv27,Lv42,あくまのツメ,どくどくヘドロ,4
武器職人,爪,Lv27,Lv42,あくまのツメ,パープルアイ,1
武器職人,爪,Lv27,Lv42,あくまのツメ,ようせいのひだね,6
武器職人,爪,Lv29,Lv42,ドラゴンクロー,プラチナこうせき,6
武器職人,爪,Lv29,Lv42,ドラゴンクロー,ドラゴンのツノ,1
武器職人,爪,Lv29,Lv42,ドラゴンクロー,ブルーアイ,1
武器職人,爪,Lv29,Lv42,ドラゴンクロー,ようせいのひだね,8
武器職人,爪,Lv30,Lv50,古武道のツメ,プラチナこうせき,10
武器職人,爪,Lv30,Lv50,古武道のツメ,ぶどうエキス,6
武器職人,爪,Lv30,Lv50,古武道のツメ,レッドオーブ,1
武器職人,爪,Lv30,Lv50,古武道のツメ,ようせいのひだね,10
武器職人,爪,Lv31,Lv50,まじゅうのツメ,プラチナこうせき,12
武器職人,爪,Lv31,Lv50,まじゅうのツメ,まじゅうのホネ,6
武器職人,爪,Lv31,Lv50,まじゅうのツメ,イエローオーブ,1
武器職人,爪,Lv31,Lv50,まじゅうのツメ,ようせいのひだね,10
武器職人,爪,Lv33,Lv60,ファルコンクロー,げんませき,1
武器職人,爪,Lv33,Lv60,ファルコンクロー,かぜきりのはね,1
